itemId,category,name,rating,reviewTitle,reviewContent,reviewContent_Cleaned,hasil_deteksi
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"Oke barangnya, cuma di deskripsi saya ada tulis hitam kenapa barangnya di kasih warna biru. Apakah di deskripsi hilang atau tidak tercantum untuk warna yg di pilih",oke barangnya cuma di deskripsi saya ada tulis hitam kenapa barangnya di kasih warna biru apakah di deskripsi hilang atau tidak tercantum untuk warna yang di pilih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Terima kasih, sellernya fast respond",terima kasih selernya cepat respond,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Produk bagus.. sesuai deskripsi.. cuma ada keterlambatan dari JNE, sehingga kiriman terlambat.. percuma bayar YES, tp nunggu lebih lama.",produk bagus sesuai deskripsi cuma ada keterlambatan dari jne sehinga kiriman terlambat percuma bayar yes tapi nungu lebih lama,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"barang datang tepat waktu , sesuai pesanan , respon penjual baik",barang datang tepat waktu sesuai pesanan respon penjual baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Barang lumayan bagus, d gunakan nyaman juga",barang lumayan bagus di gunakan nyaman juga,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,Barang dah nyampek proses cepat,barang sudah nyampek proses cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Mantap pengiriman sangat cepat,bagus pengiriman sangat cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Produk bagus, sesuai deskripsi, top seller",produk bagus sesuai deskripsi top seler,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Packing bagus dan akurat...terimakasih :D,packing bagus dan akurat terimakasih di,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Pembelian untuk yg ke dua kali,pembelian untuk yang ke dua kali,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Terimakasiihh...............................,terimakasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Trima kasih barang sudah sampai,trima kasih barang sudah sampai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Respon cepat, pengiriman cepat, produk oke, recommended dah!!",respon cepat pengiriman cepat produk oke bagus sudah,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Produk bagus. Terima kasih,produk bagus terima kasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,Kiriman baramg cepat dan barang kondisi bagus,kiriman baramg cepat dan barang kondisi bagus,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Seep tq bahannya bagus dan cpt tiba,sep tq bahanya bagus dan cpt tiba,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Packing rapih barang bagus. Pengiriman cepat,packing rapih barang bagus pengiriman cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,product sesuai dgn budget,product sesuai dengan budget,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Barang bagus cm ukuran kecil, sdh ditukar, penjual sangat membantu!",barang bagus cuma ukuran kecil sudah ditukar penjual sangat membantu,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Barang ini utk ibu saya, karena ibu saya senang, saya ikut senang",barang ini untuk ibu saya karena ibu saya senang saya ikut senang,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Bisa dipakai dgn mudah.,bisa dipakai dengan mudah,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Terimakasih sudah diterima dengan baik,terimakasih sudah diterima dengan baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,mantaaaab sukses teruuus jualannya,mantab sukses terus jualanya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,sesuai dengan gambar dan diterima dengan baik,sesuai dengan gambar dan diterima dengan baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Sesuai pesanan bermanfaat,sesuai pesanan bermanfat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,barang diterima dengan baik.,barang diterima dengan baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Barang sesuai harga ,smoga ber manfaat sukses semuanya",barang sesuai harga smoga ber manfat sukses semuanya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Trims barang dah nyampai......,trims barang sudah nyampai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Sesuai pesanan mantaap,sesuai pesanan bagus,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Mantab terima kasih banyak semoga bermanfaat.,mantab terima kasih banyak semoga bermanfat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Sesuai deskripsi, rekomen dehh",sesuai deskripsi rekomen deh,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Barang sesuai &amp; telah diterima,barang sesuai amp telah diterima,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,sesuai descripsi..... terimakasihhhh.......,sesuai descripsi terimakasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,oke..brang oke..packing oke..,oke brang oke packing oke,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Sangat baik, respon ramah",sangat baik respon ramah,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Barang sesuai gambar, delivery cepat",barang sesuai gambar delivery cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Brang bagus.... Sesuai pesanan,brang bagus sesuai pesanan,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Barang sesuai pesanan, harga murah, pengiriman Surabaya-Cirebon 5 hari (Senin-Jum&#39;an). Klp bisa ditingkatkan lg ke depannya spy lbh cepat lg. 
Mksh.",barang sesuai pesanan harga murah pengiriman surabaya cirebon hari senin jum an klp bisa ditingkatkan lg ke depanya spy lbh cepat lg mksh,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Sip, oke pak..........",sip oke pak,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Brg cepat sampai, sesuai gambar sesuai harga",barang cepat sampai sesuai gambar sesuai harga,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Kualitas bagus, sayangnya tidak dibedakan kanan kiri sehingga agak kurang pas kalo dipakai sisi yg sebelah",kualitas bagus sayangnya tidak dibedakan kanan kiri sehinga agak kurang saat kalau dipakai sisi yang sebelah,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Produknya bagus sih, sayangnya kekecilan pas dipakai",produknya bagus sih sayangnya kekecilan saat dipakai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,trima kasih gan pesanan udah saya trima,trima kasih gan pesanan udah saya trima,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,Lumayan baragnya bagus..penjual cpt respon jg kirimnyA,lumayan baragnya bagus penjual cpt respon jg kirimnya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,kiriman udh ntmpe ya gan...thx bgt ya....,kiriman sudah ntmpe ya gan terima kasih banget ya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Mantapp Gan.. produk bagus sesuai... delivery fast...,bagus gan produk bagus sesuai delivery cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,sesuai gambar dan packing bagus,sesuai gambar dan packing bagus,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Sesuai pesanan bagus bagus cepat,sesuai pesanan bagus bagus cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,barang udah diterima jonn... respon cepat.. kualitas oke oce..,barang udah diterima jon respon cepat kualitas oke oce,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Barang sudah saaya trimaa.. tpi blm saya buka sih.. semoga bagus dan sesuai gambar.. thankss,barang sudah saya trima tapi belum saya buka sih semoga bagus dan sesuai gambar thanks,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Terimakasih barang udah nyampai,terimakasih barang udah nyampai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Sesuai pesanan... Mksh,sesuai pesanan mksh,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"harga termurah ,, cma mungkin ditingkatkan lgi kecepatan pengiriman ,,,",harga termurah cma mungkin ditingkatkan lgi kecepatan pengiriman,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Terima kasih banyakkkkk,terima kasih banyak,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"terima kasih atas pelayanan prima nya, sukses selalu",terima kasih atas pelayanan prima nya sukses selalu,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"cukup dah. lumayan gan
Ukuran dan warna sesuai dengan foto.",cukup sudah lumayan gan ukuran dan warna sesuai dengan foto,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Barang sesuai gambar, packing rapi dan cepat sampai",barang sesuai gambar packing rapi dan cepat sampai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Bahan dan kualitas bagus.. puass..,bahan dan kualitas bagus puas,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,mungkin lebih baik lagi kalo disediakan ukuran,mungkin lebih baik lagi kalau disediakan ukuran,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"fast respon, packing rapi, hanya saja ini ngga bisa dibilang fit all size di dus dan deskripsi, soalnya didengkul ane yang berbadan agak gemuk strap hampir ngga sampe",cepat respon packing rapi hanya saja ini nga bisa dibilang fit al size di dus dan deskripsi soalnya didengkul ane yang berbadan agak gemuk strap hampir nga sampe,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,pesenan sdah sampai .sesuai dengan gambar dan pngiriman cepat .trimakasih lain x order lgi,pesenan sdah sampai sesuai dengan gambar dan pngiriman cepat trimakasih lain x order lgi,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"velcrow dekkernya kurang kenceng euy, jd sering lepas2 padahal udah dipasang maksimal ketatnya jd ga nyaman dipakai",velcrow dekernya kurang kenceng euy jadi sering lepas padahal udah dipasang maksimal ketatnya jadi tidak nyaman dipakai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,mantaaaap gaaan.......,bagus gan,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Bbaaaaaggggg-gguuusssss,bag gus,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"kualitas barangnya kurang bagus, tipis, pengiriman nya lama...",kualitas barangnya kurang bagus tipis pengiriman nya lama,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"sesuai pesanan, pengiriman cepat...hari ini langsung dipakai..",sesuai pesanan pengiriman cepat hari ini langsung dipakai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,mantep....................,mantep,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"packing rapih .. deckkernya pas.. semoga awet ,,, makasih",packing rapih deckernya saat semoga awet makasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,responsi cepat pengiriman cepat,responsi cepat pengiriman cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,biarkan bintang berbicara.............,biarkan bintang berbicara,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Lumayan bagus untuk range harga segitu dan yang penting berguna,lumayan bagus untuk range harga segitu dan yang penting berguna,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,terima kasih kaka untuk produknya........................,terima kasih kaka untuk produknya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,trims gan...harga sesuai produk..lain kali etalasenya lebih lengkap...semoga tambah sukses...,trims gan harga sesuai produk lain kali etalasenya lebih lengkap semoga tambah sukses,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"Qualitas sesuai hargalah..... kemasan juga standard, tapi produknya sejauh ini bisa dipakai..... terimakasih GAn Salam",qualitas sesuai hargalah kemasan juga standard tapi produknya sejauh ini bisa dipakai terimakasih gan salam,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,rekomended seller nih...proses cepat,rekomended seler nih proses cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Barang sudah sampai . terima kasih,barang sudah sampai terima kasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Sesuai dengan harga......,sesuai dengan harga,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,"Muantabs barangnya,mantabs tokonya",muantabs barangnya mantabs tokonya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,terimakasih... barang sudah diterima dengan baik,terimakasih barang sudah diterima dengan baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Fast response. Recomended seller,cepat response bagus seler,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Jos..............................,jos,Palsu
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,terima kasih......................................................................,terima kasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,jatidirinya sesuai .......,jatidirinya sesuai,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,barang sangat bagus. makasih gan,barang sangat bagus makasih gan,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Okeeeeeee............................,oke,Palsu
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,sudah diterima  ..sesuai dengan gambarnya,sudah diterima sesuai dengan gambarnya,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Barang oke, pengiriman jg cepat",barang oke pengiriman jg cepat,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,barang datang sesuai waktu..barang sesuai dengan gambar,barang datang sesuai waktu barang sesuai dengan gambar,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"Lumayan lah, barang sesuai pesanan makasih",lumayan lah barang sesuai pesanan makasih,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,"barang bagus, pengiriman cepat. Mantabs lah",barang bagus pengiriman cepat mantabs lah,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,Produk oke untuk dipakai olahraga,produk oke untuk dipakai olahraga,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,2,,"tdk sesuai ekspektasi, engirimannya lama...",tidak sesuai ekspektasi engirimanya lama,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,barangnya bagus dan sesuai dengan gambar,barangnya bagus dan sesuai dengan gambar,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Oke...........................................,oke,Palsu
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,trimss sudah diterima dengan baik :)),trims sudah diterima dengan baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,barang sesuai spec..pengiriman makan waktu 2 hari,barang sesuai spec pengiriman makan waktu hari,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,paket sdh ditrima dengan baik. Tks ya gan,paket sudah ditrima dengan baik tks ya gan,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,3,,"Produk membantu namun terlalu kecil buat lutut istri saya yang sakit, disamping itu pinggiran bahan terdapat bagian yang tidak halus (apakah potongan material atau jahitan yang tidak pas) sehingga membuat sedikit iritasi di kulit.",produk membantu namun terlalu kecil untuk lutut istri saya yang sakit disamping itu pingiran bahan terdapat bagian yang tidak halus apakah potongan material atau jahitan yang tidak saat sehinga membuat sedikit iritasi di kulit,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,brg sdh diterima dg baik.....trims,barang sudah diterima dg baik trims,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,sangat mudah memakainya dng bahan propane yg baik,sangat mudah memakainya dng bahan propane yang baik,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,5,,done................................................................,done,Asli
,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,4,,Cukup bagus dengan harga yg murah,cukup bagus dengan harga yang murah,Asli
